congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,senate,T000250,Thune,SD,,Republican,128,0.9140625,0.86387528,29.79332222
115,senate,T000250,Thune,SD,,R,84,0.952380952380952,0.89951902,29.79332222
116,senate,T000250,Thune,SD,,R,42,0.880952380952381,0.82743452,29.79332222
117,senate,T000250,Thune,SD,,R,2,0,0.13209419,29.79332222
0,senate,T000278,Tuberville,AL,,Republican,2,1,0.12263022,27.72514661
117,senate,T000278,Tuberville,AL,,R,2,1,0.12263022,27.72514661
0,senate,T000461,Toomey,PA,,Republican,124,0.854838709677419,0.50443241,0.72426964
115,senate,T000461,Toomey,PA,,R,81,0.888888888888889,0.55135156,0.72426964
116,senate,T000461,Toomey,PA,,R,41,0.829268292682927,0.43441103,0.72426964
117,senate,T000461,Toomey,PA,,R,2,0,0.03964467,0.72426964
0,senate,T000464,Tester,MT,,Democrat,129,0.302325581395349,0.80509327,20.42273211
115,senate,T000464,Tester,MT,,D,84,0.380952380952381,0.84563706,20.42273211
116,senate,T000464,Tester,MT,,D,43,0.162790697674419,0.75901005,20.42273211
117,senate,T000464,Tester,MT,,D,2,0,0.09304316,20.42273211
0,senate,T000476,Tillis,NC,,Republican,127,0.905511811023622,0.56654009,3.65522853
115,senate,T000476,Tillis,NC,,R,82,0.951219512195122,0.61911325,3.65522853
116,senate,T000476,Tillis,NC,,R,43,0.86046511627907,0.4905201,3.65522853
117,senate,T000476,Tillis,NC,,R,2,0,0.04547036,3.65522853
0,senate,U000039,Udall,NM,,Democrat,127,0.251968503937008,0.36333519,-8.2132684
115,senate,U000039,Udall,NM,,D,84,0.273809523809524,0.39779287,-8.2132684
116,senate,U000039,Udall,NM,,D,43,0.209302325581395,0.29602252,-8.2132684
0,senate,V000128,Van Hollen,MD,,Democrat,128,0.2265625,0.21474704,-26.41643951
115,senate,V000128,Van Hollen,MD,,D,83,0.253012048192771,0.23939451,-26.41643951
116,senate,V000128,Van Hollen,MD,,D,43,0.186046511627907,0.1767241,-26.41643951
117,senate,V000128,Van Hollen,MD,,D,2,0,0.00937037,-26.41643951
0,senate,W000437,Wicker,MS,,Republican,129,0.906976744186046,0.7796231,17.82624982
115,senate,W000437,Wicker,MS,,R,84,0.964285714285714,0.82218948,17.82624982
116,senate,W000437,Wicker,MS,,R,43,0.837209302325581,0.72882901,17.82624982
117,senate,W000437,Wicker,MS,,R,2,0,0.08390794,17.82624982
0,senate,W000779,Wyden,OR,,Democrat,129,0.186046511627907,0.32300453,-10.97781682
115,senate,W000779,Wyden,OR,,D,84,0.19047619047619,0.35961111,-10.97781682
116,senate,W000779,Wyden,OR,,D,43,0.186046511627907,0.26548858,-10.97781682
117,senate,W000779,Wyden,OR,,D,2,0,0.0221209,-10.97781682
0,senate,W000802,Whitehouse,RI,,Democrat,127,0.228346456692913,0.27700335,-15.50854907
115,senate,W000802,Whitehouse,RI,,D,84,0.273809523809524,0.30989164,-15.50854907
116,senate,W000802,Whitehouse,RI,,D,41,0.146341463414634,0.22228725,-15.50854907
117,senate,W000802,Whitehouse,RI,,D,2,0,0.01737494,-15.50854907
0,senate,W000805,Warner,VA,,Democrat,129,0.348837209302326,0.4012236,-5.32370582
115,senate,W000805,Warner,VA,,D,84,0.44047619047619,0.44420349,-5.32370582
116,senate,W000805,Warner,VA,,D,43,0.186046511627907,0.33455063,-5.32370582
117,senate,W000805,Warner,VA,,D,2,0,0.0295371,-5.32370582
0,senate,W000817,Warren,MA,,Democrat,116,0.155172413793103,0.21559898,-27.19670645
115,senate,W000817,Warren,MA,,D,84,0.130952380952381,0.23288072,-27.19670645
116,senate,W000817,Warren,MA,,D,30,0.233333333333333,0.18098683,-27.19670645
117,senate,W000817,Warren,MA,,D,2,0,0.00894792,-27.19670645
0,senate,Y000064,Young,IN,,Republican,129,0.821705426356589,0.79330107,19.16519376
115,senate,Y000064,Young,IN,,R,84,0.928571428571429,0.83481105,19.16519376
116,senate,Y000064,Young,IN,,R,43,0.651162790697674,0.7449918,19.16519376
117,senate,Y000064,Young,IN,,R,2,0,0.088531,19.16519376
116,,A000367,,,,I,,"",0.62437182,
116,,V000133,,,,D,,"",0.39503629,
